invoice_id,branch,category,quantity,unit_price,total,payment,rating,date
INV-1434,A,Food,7,72.17,505.19,Credit card,7.1,2024-12-14
INV-1435,B,Sports,4,107.74,430.96,Credit card,9.4,2024-06-13
INV-1436,B,Sports,3,393.58,1180.74,Ewallet,6.6,2024-03-01
INV-1437,C,Electronics,1,339.28,339.28,Credit card,8.0,2024-12-03
INV-1438,A,Clothing,7,113.21,792.47,Credit card,9.4,2024-04-12
INV-1439,A,Food,9,266.76,2400.84,Cash,7.1,2024-01-19
INV-1440,A,Beauty,1,307.2,307.2,Ewallet,5.3,2024-08-31
INV-1441,A,Food,5,41.7,208.5,Cash,9.5,2024-05-21
INV-1442,A,Beauty,9,49.94,449.46,Credit card,4.6,2024-10-06
INV-1443,C,Food,6,359.69,2158.14,Credit card,8.4,2024-02-20
INV-1444,C,Food,2,222.01,444.02,Credit card,8.3,2024-06-23
INV-1445,C,Electronics,6,90.15,540.9,Ewallet,8.0,2024-08-23
INV-1446,A,Beauty,2,347.82,695.64,Credit card,6.4,2024-12-23
INV-1447,C,Electronics,10,461.06,4610.6,Credit card,6.7,2024-10-19
INV-1448,C,Beauty,8,67.18,537.44,Ewallet,5.2,2024-09-14
INV-1449,C,Food,1,28.14,28.14,Ewallet,6.7,2024-10-05
INV-1450,A,Clothing,10,238.74,2387.4,Cash,5.3,2024-06-15
INV-1451,B,Food,5,361.78,1808.9,Ewallet,8.7,2024-05-26
INV-1452,A,Beauty,8,257.97,2063.76,Credit card,6.3,2024-07-30
INV-1453,B,Sports,9,184.4,1659.6,Ewallet,7.9,2024-03-20
INV-1454,B,Food,10,227.02,2270.2,Cash,7.6,2024-06-14
INV-1455,C,Electronics,3,288.9,866.7,Cash,8.2,2024-01-12
INV-1456,C,Food,4,132.97,531.88,Ewallet,5.4,2024-10-25
INV-1457,B,Food,10,158.19,1581.9,Credit card,9.2,2024-03-19
INV-1458,C,Electronics,5,452.56,2262.8,Credit card,6.8,2024-11-30
INV-1459,C,Electronics,1,346.32,346.32,Ewallet,6.8,2024-02-09
INV-1460,C,Food,2,362.97,725.94,Cash,9.7,2024-03-29
INV-1461,A,Clothing,8,146.64,1173.12,Credit card,9.0,2024-10-13
INV-1462,C,Food,10,150.43,1504.3,Cash,4.2,2024-06-08
INV-1463,B,Beauty,2,82.15,164.3,Credit card,8.4,2024-01-20
INV-1464,A,Clothing,6,137.82,826.92,Cash,5.9,2024-08-31
INV-1465,A,Electronics,6,278.41,1670.46,Credit card,9.6,2024-02-13
INV-1466,B,Food,1,154.54,154.54,Ewallet,9.8,2024-08-28
INV-1467,B,Food,8,56.49,451.92,Credit card,4.2,2024-11-15
INV-1468,A,Food,10,252.06,2520.6,Ewallet,7.5,2024-08-16
INV-1469,C,Sports,9,141.35,1272.15,Cash,5.3,2024-06-11
INV-1470,A,Sports,10,213.14,2131.4,Cash,7.4,2024-01-18
INV-1471,A,Electronics,7,474.87,3324.09,Credit card,9.4,2024-07-13
INV-1472,A,Electronics,4,354.82,1419.28,Credit card,5.1,2024-02-16
INV-1473,B,Food,8,168.3,1346.4,Credit card,5.8,2024-10-05
INV-1474,A,Clothing,9,113.87,1024.83,Credit card,6.6,2024-12-26
INV-1475,A,Beauty,4,231.89,927.56,Cash,6.9,2024-12-15
INV-1476,B,Sports,2,321.81,643.62,Ewallet,8.0,2024-09-05
INV-1477,B,Electronics,10,186.6,1866.0,Ewallet,8.8,2024-11-19
INV-1478,C,Electronics,2,245.1,490.2,Cash,7.4,2024-08-16
INV-1479,B,Electronics,10,12.89,128.9,Ewallet,7.1,2024-07-31
INV-1480,B,Food,10,26.09,260.9,Ewallet,8.4,2024-09-12
INV-1481,B,Electronics,2,329.37,658.74,Ewallet,4.3,2024-10-17
INV-1482,C,Clothing,5,396.69,1983.45,Ewallet,6.5,2024-04-02
INV-1483,A,Beauty,3,188.27,564.81,Cash,6.6,2024-11-05
INV-1484,C,Food,1,343.39,343.39,Ewallet,9.8,2024-12-26
INV-1485,A,Clothing,4,483.34,1933.36,Cash,7.7,2024-11-16
INV-1486,C,Clothing,4,462.1,1848.4,Credit card,5.2,2024-05-24
INV-1487,A,Electronics,7,205.66,1439.62,Ewallet,7.9,2024-06-07
INV-1488,A,Clothing,3,189.19,567.57,Credit card,4.7,2024-09-07
INV-1489,A,Food,10,186.46,1864.6,Cash,8.1,2024-01-31
INV-1490,B,Electronics,6,460.63,2763.78,Cash,8.4,2024-07-07
INV-1491,C,Beauty,4,327.84,1311.36,Cash,7.0,2024-05-20
INV-1492,C,Beauty,7,37.24,260.68,Cash,5.7,2024-03-02
INV-1493,A,Clothing,2,469.63,939.26,Credit card,8.1,2024-07-13
INV-1494,B,Food,5,185.29,926.45,Cash,8.5,2024-05-15
INV-1495,C,Food,6,288.17,1729.02,Ewallet,9.2,2024-09-08
INV-1496,B,Sports,1,242.09,242.09,Cash,4.8,2024-12-12
INV-1497,B,Sports,2,423.58,847.16,Cash,5.3,2024-09-02
INV-1498,B,Sports,7,328.5,2299.5,Ewallet,5.2,2024-01-21
INV-1499,A,Beauty,9,282.71,2544.39,Credit card,4.5,2024-03-15
INV-1500,B,Sports,2,90.18,180.36,Ewallet,8.3,2024-03-03
INV-1501,C,Food,10,493.29,4932.9,Ewallet,7.1,2024-12-26
INV-1502,C,Food,3,349.07,1047.21,Credit card,7.4,2024-08-20
INV-1503,B,Electronics,1,244.51,244.51,Credit card,10.0,2024-04-09
INV-1504,B,Electronics,9,184.05,1656.45,Ewallet,5.9,2024-11-08
INV-1505,A,Electronics,5,146.8,734.0,Cash,7.3,2024-11-20
INV-1506,B,Food,1,81.76,81.76,Credit card,6.1,2024-09-20
INV-1507,A,Clothing,8,41.5,332.0,Ewallet,6.9,2024-01-31
INV-1508,A,Electronics,7,347.43,2432.01,Credit card,4.5,2024-08-21
INV-1509,B,Sports,8,178.58,1428.64,Credit card,7.4,2024-02-17
INV-1510,C,Food,10,177.87,1778.7,Ewallet,6.8,2024-03-14
INV-1511,B,Electronics,8,220.02,1760.16,Cash,5.9,2024-10-24
INV-1512,B,Food,4,477.34,1909.36,Ewallet,5.3,2024-05-11
INV-1513,B,Clothing,3,136.87,410.61,Ewallet,6.2,2024-01-15
INV-1514,A,Sports,6,323.88,1943.28,Ewallet,7.3,2024-03-31
INV-1515,B,Sports,3,54.68,164.04,Cash,6.2,2024-06-28
INV-1516,C,Food,8,142.29,1138.32,Credit card,9.0,2024-03-11
INV-1517,A,Electronics,3,424.67,1274.01,Credit card,8.4,2024-06-27
INV-1518,B,Beauty,3,289.56,868.68,Ewallet,9.5,2024-06-18
INV-1519,A,Food,2,145.37,290.74,Ewallet,8.7,2024-02-22
INV-1520,C,Electronics,7,470.66,3294.62,Cash,6.4,2024-01-11
INV-1521,B,Beauty,6,97.14,582.84,Ewallet,4.8,2024-05-19
INV-1522,A,Clothing,7,339.78,2378.46,Credit card,9.4,2024-07-13
INV-1523,B,Sports,5,181.07,905.35,Credit card,7.4,2024-08-05
INV-1524,C,Sports,10,480.7,4807.0,Ewallet,8.7,2024-08-31
INV-1525,C,Clothing,3,335.22,1005.66,Cash,7.9,2024-08-31
INV-1526,A,Sports,5,232.13,1160.65,Cash,5.2,2024-08-18
INV-1527,B,Electronics,4,480.65,1922.6,Credit card,7.2,2024-04-19
INV-1528,A,Beauty,1,208.25,208.25,Cash,6.3,2024-01-22
INV-1529,B,Electronics,1,157.66,157.66,Cash,5.8,2024-05-17
INV-1530,C,Sports,2,163.67,327.34,Cash,10.0,2024-11-22
INV-1531,C,Beauty,3,306.5,919.5,Cash,5.1,2024-02-21
INV-1532,B,Beauty,10,435.94,4359.4,Ewallet,4.1,2024-08-03
INV-1533,C,Electronics,8,124.11,992.88,Credit card,9.1,2024-04-23
INV-1534,A,Beauty,5,46.34,231.7,Credit card,6.3,2024-01-28
INV-1535,A,Beauty,8,129.49,1035.92,Credit card,5.9,2024-08-27
INV-1536,C,Clothing,7,147.22,1030.54,Credit card,8.5,2024-12-13
INV-1537,C,Sports,4,224.17,896.68,Credit card,5.5,2024-11-20
INV-1538,A,Food,6,242.94,1457.64,Ewallet,5.0,2024-02-22
INV-1539,C,Electronics,4,158.25,633.0,Ewallet,5.7,2024-10-19
INV-1540,C,Clothing,1,125.45,125.45,Ewallet,6.6,2024-11-28
INV-1541,C,Electronics,10,417.99,4179.9,Credit card,9.7,2024-01-28
INV-1542,B,Beauty,6,358.23,2149.38,Ewallet,7.7,2024-01-11
INV-1543,A,Beauty,3,327.2,981.6,Credit card,6.6,2024-04-23
INV-1544,B,Electronics,1,372.2,372.2,Ewallet,8.4,2024-11-25
INV-1545,B,Sports,7,431.75,3022.25,Ewallet,8.3,2024-03-13
INV-1546,A,Beauty,8,366.6,2932.8,Ewallet,6.8,2024-09-10
INV-1547,A,Electronics,8,180.42,1443.36,Cash,9.5,2024-03-20
INV-1548,C,Clothing,10,270.47,2704.7,Credit card,8.1,2024-11-09
INV-1549,A,Electronics,10,489.93,4899.3,Ewallet,9.0,2024-09-06
INV-1550,A,Electronics,9,461.57,4154.13,Credit card,5.9,2024-06-08
INV-1551,A,Food,3,391.85,1175.55,Ewallet,9.3,2024-12-29
INV-1552,A,Clothing,8,339.72,2717.76,Cash,7.6,2024-10-06
INV-1553,C,Food,8,472.44,3779.52,Ewallet,7.8,2024-09-22
INV-1554,B,Electronics,7,262.74,1839.18,Ewallet,7.3,2024-09-27
INV-1555,B,Clothing,3,235.92,707.76,Cash,4.6,2024-01-22
INV-1556,C,Food,9,455.53,4099.77,Cash,9.5,2024-05-26
INV-1557,C,Sports,8,498.73,3989.84,Cash,6.9,2024-02-28
INV-1558,B,Electronics,9,250.43,2253.87,Ewallet,5.4,2024-12-16
INV-1559,C,Clothing,9,140.86,1267.74,Ewallet,7.3,2024-12-18
INV-1560,A,Food,4,216.03,864.12,Credit card,9.8,2024-06-14
INV-1561,A,Clothing,10,243.51,2435.1,Credit card,6.5,2024-08-21
INV-1562,C,Sports,9,59.27,533.43,Ewallet,8.5,2024-12-06
INV-1563,A,Sports,1,69.85,69.85,Cash,7.5,2024-04-19
INV-1564,C,Electronics,7,490.59,3434.13,Ewallet,5.0,2024-04-25
INV-1565,B,Sports,10,282.46,2824.6,Cash,9.9,2024-10-24
INV-1566,C,Beauty,8,88.75,710.0,Cash,4.3,2024-05-14
INV-1567,A,Beauty,7,209.22,1464.54,Ewallet,7.0,2024-07-10
INV-1568,B,Food,6,437.83,2626.98,Credit card,8.8,2024-12-12
INV-1569,C,Electronics,5,84.65,423.25,Credit card,5.0,2024-10-27
INV-1570,B,Sports,2,449.07,898.14,Credit card,5.3,2024-03-18
INV-1571,C,Electronics,7,389.33,2725.31,Cash,6.9,2024-11-12
INV-1572,C,Sports,8,303.0,2424.0,Credit card,4.9,2024-01-15
INV-1573,A,Electronics,1,480.06,480.06,Cash,7.6,2024-05-09
INV-1574,B,Food,3,16.24,48.72,Cash,5.2,2024-04-25
INV-1575,A,Sports,3,48.45,145.35,Cash,9.1,2024-07-17
INV-1576,C,Clothing,5,377.51,1887.55,Cash,9.0,2024-07-20
INV-1577,A,Sports,6,485.41,2912.46,Ewallet,6.9,2024-12-11
INV-1578,C,Sports,5,378.5,1892.5,Credit card,7.5,2024-10-21
INV-1579,B,Food,9,242.04,2178.36,Credit card,5.4,2024-11-12
INV-1580,B,Beauty,8,120.93,967.44,Ewallet,5.0,2024-02-17
INV-1581,C,Food,1,315.46,315.46,Ewallet,10.0,2024-04-30
INV-1582,B,Beauty,2,462.16,924.32,Ewallet,6.5,2024-02-08
INV-1583,C,Clothing,9,492.65,4433.85,Cash,4.3,2024-01-01
INV-1584,B,Electronics,8,288.48,2307.84,Credit card,9.4,2024-12-21
INV-1585,A,Clothing,7,399.02,2793.14,Cash,8.1,2024-09-29
INV-1586,C,Food,1,52.04,52.04,Ewallet,6.9,2024-06-28
INV-1587,C,Food,10,76.98,769.8,Ewallet,8.7,2024-11-11
INV-1588,A,Food,10,99.99,999.9,Cash,6.0,2024-01-14
INV-1589,B,Clothing,2,101.77,203.54,Credit card,4.6,2024-07-05
INV-1590,C,Clothing,6,377.18,2263.08,Cash,8.9,2024-01-06
INV-1591,B,Sports,3,69.25,207.75,Ewallet,7.0,2024-01-05
INV-1592,B,Sports,8,478.83,3830.64,Ewallet,8.1,2024-03-01
INV-1593,C,Sports,1,136.95,136.95,Credit card,4.6,2024-02-28
INV-1594,A,Electronics,9,372.14,3349.26,Ewallet,10.0,2024-04-10
INV-1595,C,Clothing,4,375.52,1502.08,Credit card,8.1,2024-09-10
INV-1596,C,Beauty,7,66.99,468.93,Ewallet,6.7,2024-12-30
INV-1597,A,Sports,10,404.24,4042.4,Cash,9.5,2024-07-13
INV-1598,A,Electronics,1,233.47,233.47,Cash,6.6,2024-03-04
INV-1599,A,Clothing,1,95.75,95.75,Credit card,8.3,2024-11-03
INV-1600,C,Beauty,4,179.56,718.24,Ewallet,5.9,2024-11-29
INV-1601,A,Electronics,2,224.32,448.64,Cash,9.9,2024-09-06
INV-1602,C,Clothing,5,494.84,2474.2,Cash,5.8,2024-06-27
INV-1603,B,Sports,9,210.23,1892.07,Cash,5.2,2024-08-19
INV-1604,B,Clothing,10,322.69,3226.9,Cash,7.3,2024-10-14
INV-1605,A,Sports,2,310.64,621.28,Ewallet,6.5,2024-02-26
INV-1606,B,Beauty,8,132.09,1056.72,Cash,5.9,2024-06-12
INV-1607,B,Electronics,7,488.01,3416.07,Ewallet,4.6,2024-11-15
INV-1608,B,Electronics,2,348.7,697.4,Ewallet,8.1,2024-08-18
INV-1609,B,Electronics,5,365.4,1827.0,Ewallet,5.5,2024-12-16
INV-1610,C,Sports,10,111.04,1110.4,Cash,5.5,2024-02-11
INV-1611,A,Food,4,55.45,221.8,Ewallet,6.0,2024-02-17
INV-1612,B,Beauty,10,166.63,1666.3,Credit card,7.0,2024-12-02
INV-1613,B,Food,4,404.87,1619.48,Credit card,9.4,2024-11-16
INV-1614,A,Clothing,10,315.47,3154.7,Ewallet,5.3,2024-03-31
INV-1615,C,Sports,10,196.91,1969.1,Ewallet,9.5,2024-04-24
INV-1616,C,Food,4,326.31,1305.24,Cash,5.7,2024-01-23
INV-1617,A,Electronics,4,185.77,743.08,Cash,5.0,2024-10-20
INV-1618,B,Food,2,344.83,689.66,Cash,6.5,2024-05-14
INV-1619,C,Food,1,252.42,252.42,Cash,7.9,2024-05-07
INV-1620,C,Electronics,6,179.8,1078.8,Credit card,8.0,2024-07-27
INV-1621,A,Food,7,365.03,2555.21,Cash,5.9,2024-07-14
INV-1622,C,Sports,9,83.52,751.68,Cash,7.0,2024-05-21
INV-1623,C,Clothing,5,439.73,2198.65,Credit card,9.0,2024-08-19
INV-1624,C,Food,1,398.86,398.86,Cash,7.2,2024-03-12
INV-1625,A,Electronics,10,427.57,4275.7,Cash,9.1,2024-07-03
INV-1626,C,Sports,6,201.67,1210.02,Credit card,7.1,2024-03-16
INV-1627,C,Beauty,9,406.58,3659.22,Cash,6.5,2024-05-30
INV-1628,C,Clothing,5,177.43,887.15,Ewallet,4.6,2024-10-18
INV-1629,C,Electronics,8,32.62,260.96,Cash,7.6,2024-07-15
INV-1630,C,Sports,2,319.82,639.64,Ewallet,8.1,2024-04-02
INV-1631,C,Sports,8,154.67,1237.36,Cash,4.9,2024-12-18
INV-1632,B,Beauty,5,200.42,1002.1,Credit card,4.2,2024-03-12
INV-1633,C,Electronics,2,309.57,619.14,Ewallet,6.5,2024-10-31
INV-1634,C,Food,1,80.81,80.81,Credit card,8.7,2024-11-18
INV-1635,A,Clothing,10,221.79,2217.9,Ewallet,4.9,2024-03-15
INV-1636,C,Clothing,6,337.05,2022.3,Cash,6.2,2024-04-16
INV-1637,C,Clothing,9,198.67,1788.03,Cash,7.5,2024-06-24
INV-1638,C,Beauty,1,62.16,62.16,Cash,8.9,2024-12-03
INV-1639,C,Electronics,8,211.76,1694.08,Ewallet,7.5,2024-04-13
INV-1640,C,Food,3,496.44,1489.32,Credit card,7.9,2024-10-18
INV-1641,C,Sports,6,459.14,2754.84,Ewallet,8.3,2024-07-20
INV-1642,B,Clothing,5,254.78,1273.9,Ewallet,7.5,2024-10-27
INV-1643,B,Clothing,9,261.64,2354.76,Cash,7.5,2024-03-07
INV-1644,C,Beauty,3,332.81,998.43,Ewallet,6.6,2024-12-11
INV-1645,B,Clothing,5,312.2,1561.0,Cash,9.9,2024-03-04
INV-1646,C,Clothing,4,347.63,1390.52,Cash,5.6,2024-10-21
INV-1647,A,Food,5,391.9,1959.5,Credit card,6.3,2024-05-28
INV-1648,A,Food,6,272.23,1633.38,Credit card,9.9,2024-04-10
INV-1649,A,Food,2,168.05,336.1,Ewallet,7.3,2024-12-26
INV-1650,C,Food,5,355.89,1779.45,Credit card,5.3,2024-09-21
INV-1651,B,Food,6,499.66,2997.96,Ewallet,4.1,2024-12-30
INV-1652,C,Sports,3,323.28,969.84,Credit card,9.1,2024-05-23
INV-1653,B,Electronics,9,159.7,1437.3,Ewallet,9.2,2024-07-24
INV-1654,C,Food,8,55.11,440.88,Cash,9.5,2024-06-19
INV-1655,A,Beauty,5,258.97,1294.85,Ewallet,6.2,2024-03-04
INV-1656,B,Electronics,3,290.25,870.75,Ewallet,5.4,2024-03-22
INV-1657,B,Clothing,7,177.48,1242.36,Ewallet,9.5,2024-10-08
INV-1658,A,Clothing,2,259.24,518.48,Ewallet,5.6,2024-09-29
INV-1659,A,Clothing,8,178.76,1430.08,Credit card,6.4,2024-08-04
INV-1660,B,Food,10,150.18,1501.8,Ewallet,8.5,2024-06-20
INV-1661,A,Clothing,5,89.21,446.05,Cash,9.7,2024-11-26
INV-1662,A,Food,4,350.93,1403.72,Cash,9.7,2024-02-16
INV-1663,A,Clothing,9,52.84,475.56,Credit card,5.9,2024-05-01
INV-1664,A,Food,10,135.91,1359.1,Credit card,4.6,2024-09-28
INV-1665,C,Clothing,9,474.21,4267.89,Credit card,5.8,2024-01-01
INV-1666,C,Clothing,3,159.06,477.18,Cash,9.8,2024-04-29
INV-1667,A,Electronics,7,415.85,2910.95,Credit card,4.3,2024-08-20
INV-1668,C,Sports,5,498.67,2493.35,Ewallet,8.7,2024-10-07
INV-1669,C,Food,4,410.61,1642.44,Ewallet,4.7,2024-05-21
INV-1670,A,Beauty,1,264.97,264.97,Credit card,7.1,2024-04-10
INV-1671,C,Electronics,2,411.75,823.5,Ewallet,6.8,2024-07-16
INV-1672,A,Electronics,3,103.97,311.91,Cash,6.8,2024-01-05
INV-1673,A,Beauty,9,60.98,548.82,Ewallet,5.7,2024-05-26
INV-1674,C,Food,3,106.96,320.88,Credit card,6.6,2024-10-01
INV-1675,B,Food,4,186.26,745.04,Cash,5.4,2024-01-23
INV-1676,C,Food,2,90.72,181.44,Cash,7.1,2024-03-30
INV-1677,B,Food,4,133.01,532.04,Credit card,7.6,2024-07-07
INV-1678,C,Clothing,8,166.14,1329.12,Credit card,6.8,2024-02-29
INV-1679,A,Electronics,3,77.97,233.91,Ewallet,6.7,2024-01-12
INV-1680,C,Food,9,419.19,3772.71,Credit card,6.7,2024-09-13
INV-1681,C,Beauty,3,81.16,243.48,Credit card,9.8,2024-06-13
INV-1682,B,Clothing,9,129.22,1162.98,Cash,8.0,2024-02-16
INV-1683,C,Beauty,2,218.02,436.04,Credit card,8.8,2024-07-12
INV-1684,A,Electronics,3,355.65,1066.95,Cash,7.0,2024-10-31
INV-1685,C,Electronics,10,164.99,1649.9,Credit card,5.0,2024-09-15
INV-1686,C,Beauty,4,63.68,254.72,Credit card,4.4,2024-11-28
INV-1687,C,Food,4,277.75,1111.0,Credit card,7.9,2024-02-05
INV-1688,C,Sports,3,381.4,1144.2,Ewallet,8.9,2024-04-23
INV-1689,A,Beauty,9,346.84,3121.56,Cash,8.7,2024-03-09
INV-1690,C,Electronics,4,481.31,1925.24,Cash,5.4,2024-07-17
INV-1691,A,Clothing,9,416.71,3750.39,Credit card,7.8,2024-08-06
INV-1692,A,Clothing,4,80.49,321.96,Cash,4.4,2024-02-13
INV-1693,A,Beauty,3,328.1,984.3,Ewallet,7.0,2024-07-21
INV-1694,A,Food,2,335.16,670.32,Credit card,7.3,2024-10-20
INV-1695,B,Electronics,9,467.23,4205.07,Ewallet,5.5,2024-03-03
INV-1696,C,Sports,2,30.04,60.08,Credit card,6.4,2024-02-14
INV-1697,B,Clothing,6,360.45,2162.7,Ewallet,9.1,2024-01-29
INV-1698,A,Clothing,2,274.98,549.96,Ewallet,4.8,2024-07-16
INV-1699,A,Food,8,36.54,292.32,Cash,6.2,2024-05-02
INV-1700,C,Electronics,8,360.69,2885.52,Ewallet,5.5,2024-05-24
INV-1701,B,Beauty,1,422.38,422.38,Cash,4.0,2024-04-05
INV-1702,C,Beauty,6,487.0,2922.0,Cash,6.8,2024-07-08
INV-1703,C,Electronics,4,367.55,1470.2,Credit card,9.1,2024-05-11
INV-1704,C,Clothing,1,481.28,481.28,Ewallet,9.5,2024-08-06
INV-1705,C,Beauty,8,473.44,3787.52,Credit card,8.7,2024-04-01
INV-1706,B,Electronics,7,74.81,523.67,Ewallet,9.6,2024-05-15
INV-1707,B,Electronics,7,212.53,1487.71,Ewallet,4.2,2024-06-15
INV-1708,B,Food,5,497.19,2485.95,Ewallet,4.3,2024-01-21
INV-1709,C,Sports,3,439.99,1319.97,Cash,5.8,2024-02-29
INV-1710,B,Food,9,212.02,1908.18,Credit card,6.8,2024-07-29
INV-1711,B,Sports,1,11.09,11.09,Credit card,9.9,2024-12-08
INV-1712,C,Electronics,10,330.05,3300.5,Ewallet,9.2,2024-03-29
INV-1713,C,Sports,8,56.48,451.84,Cash,8.9,2024-03-16
INV-1714,A,Electronics,10,260.8,2608.0,Credit card,5.2,2024-02-03
INV-1715,C,Food,1,261.83,261.83,Cash,7.6,2024-04-03
INV-1716,C,Sports,1,390.06,390.06,Ewallet,9.3,2024-05-09
INV-1717,B,Sports,6,444.78,2668.68,Ewallet,8.0,2024-01-30
INV-1718,C,Food,4,398.17,1592.68,Ewallet,4.6,2024-03-07
INV-1719,C,Electronics,10,215.78,2157.8,Credit card,8.1,2024-11-20
INV-1720,B,Food,8,496.81,3974.48,Cash,5.6,2024-05-05
INV-1721,B,Clothing,2,179.73,359.46,Cash,7.2,2024-05-03
INV-1722,B,Clothing,6,232.81,1396.86,Cash,5.7,2024-07-25
INV-1723,B,Food,10,297.73,2977.3,Cash,6.3,2024-03-18
INV-1724,B,Beauty,7,468.74,3281.18,Credit card,9.9,2024-08-09
INV-1725,C,Clothing,5,388.94,1944.7,Ewallet,9.7,2024-06-07
INV-1726,C,Beauty,3,258.13,774.39,Credit card,7.3,2024-11-12
INV-1727,A,Sports,5,491.32,2456.6,Ewallet,5.8,2024-01-17
INV-1728,A,Electronics,2,192.53,385.06,Ewallet,9.1,2024-02-18
INV-1729,B,Food,4,16.14,64.56,Credit card,9.4,2024-02-29
INV-1730,C,Sports,4,441.35,1765.4,Credit card,6.1,2024-11-09
INV-1731,B,Food,3,76.15,228.45,Cash,4.0,2024-09-12
INV-1732,B,Clothing,9,384.91,3464.19,Credit card,5.0,2024-04-01
INV-1733,C,Sports,10,184.33,1843.3,Cash,4.1,2024-01-26
INV-1734,C,Food,6,141.65,849.9,Ewallet,8.1,2024-03-02
INV-1735,C,Electronics,5,475.98,2379.9,Cash,9.7,2024-09-27
INV-1736,A,Sports,1,342.0,342.0,Cash,4.3,2024-07-22
INV-1737,B,Sports,6,368.86,2213.16,Cash,4.5,2024-04-20
INV-1738,B,Sports,9,183.76,1653.84,Ewallet,6.5,2024-06-20
INV-1739,A,Electronics,3,356.34,1069.02,Ewallet,9.2,2024-03-01
INV-1740,C,Electronics,4,430.65,1722.6,Ewallet,9.2,2024-05-18
INV-1741,A,Food,6,135.35,812.1,Credit card,6.4,2024-01-10
INV-1742,B,Food,1,259.89,259.89,Credit card,4.5,2024-03-08
INV-1743,B,Beauty,6,172.7,1036.2,Cash,7.1,2024-01-02
INV-1744,B,Beauty,8,116.43,931.44,Ewallet,9.4,2024-11-24
INV-1745,C,Electronics,9,123.57,1112.13,Cash,4.1,2024-04-23
INV-1746,C,Clothing,9,277.06,2493.54,Ewallet,6.5,2024-05-23
INV-1747,A,Electronics,10,97.03,970.3,Credit card,7.0,2024-07-28
INV-1748,B,Electronics,8,217.63,1741.04,Cash,9.3,2024-06-19
INV-1749,C,Sports,9,103.51,931.59,Credit card,5.2,2024-08-17
INV-1750,A,Clothing,7,410.77,2875.39,Credit card,6.4,2024-11-21
INV-1751,A,Beauty,3,424.43,1273.29,Cash,8.4,2024-09-12
INV-1752,A,Sports,1,349.41,349.41,Cash,5.9,2024-03-24
INV-1753,A,Food,6,27.35,164.1,Credit card,8.4,2024-01-19
INV-1754,C,Food,1,231.16,231.16,Credit card,5.1,2024-12-21
INV-1755,A,Clothing,8,282.56,2260.48,Credit card,8.4,2024-11-21
INV-1756,A,Beauty,4,48.28,193.12,Ewallet,9.1,2024-09-05
INV-1757,C,Sports,8,482.4,3859.2,Credit card,5.0,2024-12-20
INV-1758,C,Electronics,4,415.49,1661.96,Cash,7.0,2024-03-23
INV-1759,B,Clothing,8,484.96,3879.68,Ewallet,6.1,2024-10-15
INV-1760,C,Sports,2,235.81,471.62,Cash,7.4,2024-08-20
INV-1761,C,Beauty,6,294.11,1764.66,Credit card,5.9,2024-05-30
INV-1762,A,Food,3,103.58,310.74,Ewallet,4.4,2024-12-12
INV-1763,B,Sports,6,112.36,674.16,Credit card,8.5,2024-12-23
INV-1764,B,Sports,4,223.67,894.68,Credit card,8.2,2024-02-21
INV-1765,C,Food,7,243.65,1705.55,Credit card,7.3,2024-03-10
INV-1766,A,Food,7,194.03,1358.21,Ewallet,6.0,2024-08-10
INV-1767,C,Food,7,82.55,577.85,Ewallet,7.7,2024-03-19
INV-1768,C,Clothing,9,498.46,4486.14,Cash,8.4,2024-09-29
INV-1769,B,Sports,4,443.6,1774.4,Cash,9.0,2024-03-24
INV-1770,A,Beauty,8,255.78,2046.24,Cash,6.6,2024-07-15
INV-1771,B,Food,1,105.78,105.78,Cash,7.5,2024-05-28
INV-1772,B,Electronics,5,393.17,1965.85,Credit card,8.9,2024-06-07
INV-1773,B,Beauty,6,207.99,1247.94,Credit card,4.0,2024-11-13
INV-1774,B,Food,9,281.04,2529.36,Cash,7.6,2024-08-24
INV-1775,B,Food,2,338.66,677.32,Cash,8.5,2024-05-26
INV-1776,A,Sports,4,493.93,1975.72,Cash,9.9,2024-12-11
INV-1777,B,Food,4,67.44,269.76,Ewallet,4.4,2024-01-02
INV-1778,B,Beauty,5,136.0,680.0,Credit card,7.9,2024-08-26
INV-1779,C,Electronics,10,304.4,3044.0,Ewallet,5.6,2024-10-13
INV-1780,A,Clothing,2,289.17,578.34,Credit card,9.3,2024-06-04
INV-1781,C,Beauty,10,211.8,2118.0,Ewallet,9.2,2024-08-06
INV-1782,C,Electronics,4,360.15,1440.6,Credit card,4.4,2024-03-12
INV-1783,A,Beauty,3,63.4,190.2,Cash,7.5,2024-07-19
INV-1784,B,Sports,4,318.78,1275.12,Credit card,6.1,2024-02-28
INV-1785,C,Sports,3,379.33,1137.99,Credit card,8.1,2024-04-18
INV-1786,C,Beauty,2,382.82,765.64,Ewallet,8.8,2024-04-10
INV-1787,B,Sports,5,268.6,1343.0,Ewallet,9.8,2024-11-07
INV-1788,A,Beauty,8,306.41,2451.28,Ewallet,5.1,2024-11-22
INV-1789,C,Sports,5,123.0,615.0,Credit card,7.2,2024-06-12
INV-1790,A,Electronics,9,203.22,1828.98,Ewallet,8.0,2024-06-10
INV-1791,A,Food,5,126.07,630.35,Ewallet,4.2,2024-12-07
INV-1792,C,Food,7,253.01,1771.07,Ewallet,5.9,2024-02-14
